Classroom,Subject,Student_Name,Student_Email,Subject_Teacher
598,Music,Bob Green,bob.green@student.org,Prof. Dana
479,History,Jack Black,jack.black@email.com,Prof. Liam
448,English,Kelly Purple,kelly.purple@student.org,Prof. Quincy
161,English,Charlie Magenta,charlie.magenta@university.edu,Prof. Hank
529,Political Science,Frank Green,frank.green@university.edu,Prof. Ivy
197,Computer Science,Sam Green,sam.green@student.org,Prof. Mona
557,Engineering,Charlie Magenta,charlie.magenta@student.org,Prof. Kelly
531,Statistics,Ivy Pink,ivy.pink@university.edu,Prof. Jack
579,English,Alice Violet,alice.violet@email.com,Prof. Jack
500,Physics,Rita Orange,rita.orange@student.org,Prof. Eve
292,Philosophy,Eve Johnson,eve.johnson@university.edu,Prof. Liam
587,Geography,Ivy Beige,ivy.beige@university.edu,Prof. Kelly
597,Physics,Dana Blue,dana.blue@student.org,Prof. Eve
156,Music,Mona Purple,mona.purple@university.edu,Prof. Liam
137,Mathematics,Mona Johnson,mona.johnson@email.com,Prof. Liam
594,Chemistry,Frank Green,frank.green@email.com,Prof. Dana
397,Environmental Science,Olivia Yellow,olivia.yellow@student.org,Prof. Jack
304,Geography,Hank Green,hank.green@email.com,Prof. Ivy
104,Political Science,Alice Violet,alice.violet@email.com,Prof. Alice
433,Philosophy,Quincy Teal,quincy.teal@email.com,Prof. Paul
417,Music,Charlie Magenta,charlie.magenta@university.edu,Prof. Charlie
443,Political Science,Kelly Indigo,kelly.indigo@email.com,Prof. Nick
236,Biology,Grace Teal,grace.teal@student.org,Prof. Eve
285,Engineering,Bob Violet,bob.violet@email.com,Prof. Jack
380,Anthropology,Quincy White,quincy.white@email.com,Prof. Sam
300,Economics,Charlie Red,charlie.red@email.com,Prof. Kelly
287,Computer Science,Eve Blue,eve.blue@university.edu,Prof. Eve
377,Political Science,Dana Brown,dana.brown@student.org,Prof. Mona
212,Mathematics,Frank Blue,frank.blue@student.org,Prof. Dana
113,Political Science,Grace Magenta,grace.magenta@email.com,Prof. Liam
184,Art,Tina Beige,tina.beige@student.org,Prof. Olivia
228,Sociology,Frank White,frank.white@student.org,Prof. Eve
177,History,Ivy Davis,ivy.davis@email.com,Prof. Tina
600,Political Science,Jack Indigo,jack.indigo@email.com,Prof. Kelly
120,Music,Charlie White,charlie.white@university.edu,Prof. Olivia
461,Computer Science,Ivy Davis,ivy.davis@email.com,Prof. Paul
297,Art,Jack Gray,jack.gray@email.com,Prof. Olivia
290,English,Ivy Azure,ivy.azure@university.edu,Prof. Eve
129,English,Liam Azure,liam.azure@email.com,Prof. Sam
221,Economics,Jack Johnson,jack.johnson@student.org,Prof. Eve
396,English,Jack Red,jack.red@student.org,Prof. Grace
191,Statistics,Frank Azure,frank.azure@university.edu,Prof. Alice
163,Psychology,Quincy Orange,quincy.orange@university.edu,Prof. Quincy
325,Architecture,Frank Blue,frank.blue@student.org,Prof. Bob
105,Architecture,Eve Brown,eve.brown@student.org,Prof. Rita
517,Sociology,Ivy Magenta,ivy.magenta@student.org,Prof. Mona
374,Statistics,Bob Beige,bob.beige@email.com,Prof. Jack
409,Economics,Paul Pink,paul.pink@university.edu,Prof. Dana
425,Physics,Hank Green,hank.green@student.org,Prof. Liam
401,Philosophy,Bob Orange,bob.orange@student.org,Prof. Rita
552,Economics,Quincy Indigo,quincy.indigo@email.com,Prof. Alice
259,Anthropology,Alice Orange,alice.orange@email.com,Prof. Rita
149,Biology,Quincy Black,quincy.black@university.edu,Prof. Frank
148,Mathematics,Sam Purple,sam.purple@university.edu,Prof. Alice
558,Sociology,Alice Azure,alice.azure@university.edu,Prof. Nick
515,Physics,Quincy Indigo,quincy.indigo@email.com,Prof. Olivia
381,Computer Science,Nick Brown,nick.brown@student.org,Prof. Jack
315,Philosophy,Nick Red,nick.red@student.org,Prof. Eve
344,Environmental Science,Kelly Yellow,kelly.yellow@university.edu,Prof. Frank
564,Psychology,Quincy Green,quincy.green@email.com,Prof. Sam
246,Computer Science,Alice Brown,alice.brown@email.com,Prof. Liam
176,Political Science,Eve Blue,eve.blue@student.org,Prof. Sam
263,Engineering,Ivy Gray,ivy.gray@email.com,Prof. Olivia
167,Biology,Olivia Black,olivia.black@student.org,Prof. Mona
181,Economics,Liam Red,liam.red@email.com,Prof. Grace
512,Anthropology,Nick Orange,nick.orange@student.org,Prof. Mona
534,Mathematics,Mona Yellow,mona.yellow@email.com,Prof. Paul
485,Philosophy,Quincy Purple,quincy.purple@email.com,Prof. Jack
397,Chemistry,Grace Gray,grace.gray@university.edu,Prof. Kelly
128,Geography,Jack Gray,jack.gray@email.com,Prof. Kelly
246,History,Kelly White,kelly.white@email.com,Prof. Frank
327,Physics,Bob Pink,bob.pink@email.com,Prof. Quincy
381,Biology,Alice Orange,alice.orange@email.com,Prof. Quincy
340,Statistics,Quincy Orange,quincy.orange@university.edu,Prof. Liam
482,Environmental Science,Sam Indigo,sam.indigo@university.edu,Prof. Nick
229,Sociology,Bob Blue,bob.blue@student.org,Prof. Grace
298,Mathematics,Liam Green,liam.green@email.com,Prof. Nick
365,History,Bob Magenta,bob.magenta@student.org,Prof. Grace
458,Physics,Olivia Davis,olivia.davis@email.com,Prof. Hank
556,Mathematics,Hank Green,hank.green@student.org,Prof. Nick
460,Economics,Paul Blue,paul.blue@email.com,Prof. Charlie
398,Chemistry,Jack Cyan,jack.cyan@email.com,Prof. Liam
490,Engineering,Ivy Blue,ivy.blue@email.com,Prof. Kelly
114,Environmental Science,Hank Red,hank.red@email.com,Prof. Alice
149,Psychology,Dana Gray,dana.gray@university.edu,Prof. Olivia
439,Mathematics,Eve Beige,eve.beige@university.edu,Prof. Paul
553,Computer Science,Alice Yellow,alice.yellow@email.com,Prof. Grace
409,Political Science,Dana Beige,dana.beige@email.com,Prof. Liam
442,Economics,Dana Indigo,dana.indigo@university.edu,Prof. Alice
346,Economics,Mona Gray,mona.gray@email.com,Prof. Dana
215,Chemistry,Bob White,bob.white@student.org,Prof. Paul
408,Philosophy,Sam Brown,sam.brown@email.com,Prof. Frank
463,Art,Sam Black,sam.black@student.org,Prof. Rita
326,Geography,Liam Orange,liam.orange@university.edu,Prof. Charlie
216,Computer Science,Eve Cyan,eve.cyan@email.com,Prof. Rita
170,Anthropology,Mona Black,mona.black@student.org,Prof. Paul
296,Geography,Tina Teal,tina.teal@student.org,Prof. Charlie
379,Philosophy,Dana Davis,dana.davis@university.edu,Prof. Alice
471,Architecture,Kelly Green,kelly.green@student.org,Prof. Ivy
580,Philosophy,Quincy Teal,quincy.teal@student.org,Prof. Quincy
108,Statistics,Dana Davis,dana.davis@student.org,Prof. Hank
478,Economics,Sam Purple,sam.purple@email.com,Prof. Dana
493,Psychology,Alice Orange,alice.orange@email.com,Prof. Hank
232,Architecture,Paul Red,paul.red@university.edu,Prof. Olivia
536,History,Eve Azure,eve.azure@student.org,Prof. Hank
590,Chemistry,Olivia Pink,olivia.pink@university.edu,Prof. Rita
494,English,Dana Magenta,dana.magenta@student.org,Prof. Jack
416,Economics,Sam Brown,sam.brown@university.edu,Prof. Hank
105,Statistics,Hank Brown,hank.brown@email.com,Prof. Nick
109,Anthropology,Kelly Cyan,kelly.cyan@university.edu,Prof. Charlie
398,Political Science,Kelly Cyan,kelly.cyan@university.edu,Prof. Ivy
147,Art,Dana Davis,dana.davis@university.edu,Prof. Ivy
399,Philosophy,Charlie Indigo,charlie.indigo@university.edu,Prof. Tina
471,Anthropology,Charlie Beige,charlie.beige@student.org,Prof. Kelly
546,Geography,Kelly Azure,kelly.azure@student.org,Prof. Paul
564,English,Grace Indigo,grace.indigo@email.com,Prof. Mona
507,Engineering,Mona Johnson,mona.johnson@email.com,Prof. Quincy
161,Economics,Charlie Teal,charlie.teal@email.com,Prof. Dana
180,Computer Science,Charlie Davis,charlie.davis@student.org,Prof. Ivy
173,Art,Mona Red,mona.red@university.edu,Prof. Ivy
540,English,Mona Pink,mona.pink@university.edu,Prof. Mona
304,Geography,Sam Black,sam.black@university.edu,Prof. Grace
215,Anthropology,Bob Red,bob.red@university.edu,Prof. Jack
375,Political Science,Mona Magenta,mona.magenta@university.edu,Prof. Ivy
440,Music,Mona Davis,mona.davis@email.com,Prof. Frank
511,Anthropology,Jack Azure,jack.azure@email.com,Prof. Jack
174,Music,Dana Violet,dana.violet@student.org,Prof. Alice
187,Computer Science,Grace Purple,grace.purple@email.com,Prof. Rita
426,Environmental Science,Jack Beige,jack.beige@email.com,Prof. Nick
465,Art,Bob Azure,bob.azure@university.edu,Prof. Dana
480,Art,Liam Red,liam.red@student.org,Prof. Olivia
408,Anthropology,Quincy Magenta,quincy.magenta@email.com,Prof. Eve
559,Geography,Dana Red,dana.red@student.org,Prof. Nick
486,English,Ivy Black,ivy.black@student.org,Prof. Dana
567,History,Eve Cyan,eve.cyan@student.org,Prof. Bob
192,Music,Eve Indigo,eve.indigo@student.org,Prof. Mona
401,Statistics,Tina Yellow,tina.yellow@university.edu,Prof. Bob
186,Architecture,Ivy Pink,ivy.pink@student.org,Prof. Paul
144,Music,Quincy Johnson,quincy.johnson@email.com,Prof. Charlie
597,History,Grace Beige,grace.beige@email.com,Prof. Eve
297,Architecture,Kelly Purple,kelly.purple@student.org,Prof. Alice
274,Mathematics,Hank White,hank.white@student.org,Prof. Eve
354,Art,Quincy Pink,quincy.pink@university.edu,Prof. Bob
508,Art,Tina White,tina.white@email.com,Prof. Tina
147,Economics,Ivy Azure,ivy.azure@email.com,Prof. Bob
336,Engineering,Dana White,dana.white@university.edu,Prof. Hank
186,Music,Mona Orange,mona.orange@email.com,Prof. Eve
244,Psychology,Dana Teal,dana.teal@university.edu,Prof. Sam
254,Economics,Paul Beige,paul.beige@student.org,Prof. Mona
382,Sociology,Kelly Beige,kelly.beige@student.org,Prof. Alice
437,Economics,Dana Blue,dana.blue@email.com,Prof. Frank
356,Environmental Science,Grace Purple,grace.purple@student.org,Prof. Jack
289,Economics,Dana Yellow,dana.yellow@email.com,Prof. Hank
559,Art,Alice Cyan,alice.cyan@university.edu,Prof. Sam
107,Architecture,Mona Black,mona.black@email.com,Prof. Tina
540,Anthropology,Sam Green,sam.green@email.com,Prof. Kelly
485,English,Sam White,sam.white@student.org,Prof. Ivy
540,Psychology,Paul Black,paul.black@student.org,Prof. Grace
282,Anthropology,Jack Magenta,jack.magenta@university.edu,Prof. Jack
134,Environmental Science,Kelly Red,kelly.red@university.edu,Prof. Tina
386,Chemistry,Eve Orange,eve.orange@student.org,Prof. Nick
454,Philosophy,Paul Green,paul.green@university.edu,Prof. Mona
360,Architecture,Rita Yellow,rita.yellow@university.edu,Prof. Rita
334,Sociology,Ivy Cyan,ivy.cyan@university.edu,Prof. Olivia
298,Psychology,Eve Purple,eve.purple@student.org,Prof. Dana
312,Biology,Paul Teal,paul.teal@university.edu,Prof. Ivy
438,Psychology,Paul Black,paul.black@email.com,Prof. Jack
562,Mathematics,Liam Magenta,liam.magenta@email.com,Prof. Hank
288,Anthropology,Charlie Beige,charlie.beige@student.org,Prof. Rita
339,Economics,Bob Cyan,bob.cyan@student.org,Prof. Dana
240,Environmental Science,Grace Yellow,grace.yellow@email.com,Prof. Alice
389,Engineering,Frank Yellow,frank.yellow@university.edu,Prof. Mona
513,Philosophy,Paul Gray,paul.gray@university.edu,Prof. Eve
402,Music,Grace Indigo,grace.indigo@email.com,Prof. Nick
539,Chemistry,Tina Johnson,tina.johnson@email.com,Prof. Olivia
293,Economics,Olivia Brown,olivia.brown@university.edu,Prof. Frank
386,Political Science,Frank Gray,frank.gray@email.com,Prof. Olivia
340,Biology,Hank Brown,hank.brown@student.org,Prof. Jack
245,Environmental Science,Hank Teal,hank.teal@university.edu,Prof. Charlie
480,Political Science,Nick Indigo,nick.indigo@university.edu,Prof. Olivia
446,Sociology,Paul Johnson,paul.johnson@email.com,Prof. Hank
144,Engineering,Eve Davis,eve.davis@email.com,Prof. Mona
494,History,Jack Violet,jack.violet@email.com,Prof. Dana
232,Engineering,Hank Pink,hank.pink@student.org,Prof. Paul
452,Psychology,Mona Black,mona.black@student.org,Prof. Ivy
515,Computer Science,Grace Blue,grace.blue@student.org,Prof. Paul
351,Computer Science,Hank Indigo,hank.indigo@university.edu,Prof. Frank
428,Physics,Tina Teal,tina.teal@university.edu,Prof. Kelly
458,Art,Mona White,mona.white@email.com,Prof. Hank
282,Architecture,Bob Green,bob.green@university.edu,Prof. Quincy
248,History,Tina Beige,tina.beige@email.com,Prof. Charlie
146,English,Sam Yellow,sam.yellow@email.com,Prof. Tina
547,Philosophy,Quincy Johnson,quincy.johnson@email.com,Prof. Rita
183,Engineering,Liam Orange,liam.orange@email.com,Prof. Liam
162,Environmental Science,Charlie Indigo,charlie.indigo@email.com,Prof. Frank
357,Anthropology,Kelly Purple,kelly.purple@student.org,Prof. Mona
592,Biology,Charlie Orange,charlie.orange@email.com,Prof. Grace
505,Geography,Eve Violet,eve.violet@student.org,Prof. Eve
479,Engineering,Sam Violet,sam.violet@university.edu,Prof. Ivy
525,Environmental Science,Mona Azure,mona.azure@student.org,Prof. Charlie
470,Economics,Eve Pink,eve.pink@student.org,Prof. Rita
169,Psychology,Olivia Beige,olivia.beige@email.com,Prof. Quincy
415,Geography,Mona White,mona.white@student.org,Prof. Ivy
191,History,Olivia Yellow,olivia.yellow@email.com,Prof. Liam
194,Psychology,Rita Beige,rita.beige@university.edu,Prof. Charlie
409,History,Sam Gray,sam.gray@student.org,Prof. Jack
495,Mathematics,Kelly Orange,kelly.orange@student.org,Prof. Hank
324,Computer Science,Charlie Yellow,charlie.yellow@university.edu,Prof. Quincy
200,Biology,Paul White,paul.white@email.com,Prof. Rita
267,Physics,Kelly Purple,kelly.purple@email.com,Prof. Charlie
510,Computer Science,Charlie Orange,charlie.orange@email.com,Prof. Rita
183,Anthropology,Mona Beige,mona.beige@student.org,Prof. Jack
434,Statistics,Hank Blue,hank.blue@email.com,Prof. Mona
164,Philosophy,Bob Pink,bob.pink@student.org,Prof. Charlie
460,Music,Jack Beige,jack.beige@university.edu,Prof. Ivy
559,Philosophy,Alice Johnson,alice.johnson@university.edu,Prof. Jack
272,Mathematics,Hank Cyan,hank.cyan@email.com,Prof. Liam
506,Philosophy,Alice Pink,alice.pink@university.edu,Prof. Ivy
278,History,Tina Teal,tina.teal@email.com,Prof. Charlie
162,Computer Science,Nick Orange,nick.orange@student.org,Prof. Jack
555,Mathematics,Nick Blue,nick.blue@student.org,Prof. Frank
474,Anthropology,Bob Gray,bob.gray@student.org,Prof. Paul
396,Political Science,Tina Orange,tina.orange@university.edu,Prof. Sam
455,Chemistry,Rita White,rita.white@university.edu,Prof. Bob
353,Philosophy,Kelly Teal,kelly.teal@email.com,Prof. Nick
349,Statistics,Ivy Magenta,ivy.magenta@student.org,Prof. Liam
247,Environmental Science,Tina Blue,tina.blue@email.com,Prof. Bob
325,Philosophy,Mona Violet,mona.violet@email.com,Prof. Olivia
317,Mathematics,Quincy Teal,quincy.teal@university.edu,Prof. Hank
285,Computer Science,Alice Yellow,alice.yellow@student.org,Prof. Alice
514,Philosophy,Paul Magenta,paul.magenta@university.edu,Prof. Hank
173,Anthropology,Tina Brown,tina.brown@university.edu,Prof. Liam
214,Mathematics,Rita Brown,rita.brown@university.edu,Prof. Mona
273,Anthropology,Nick White,nick.white@university.edu,Prof. Mona
248,Environmental Science,Grace Purple,grace.purple@university.edu,Prof. Paul
429,Economics,Dana White,dana.white@email.com,Prof. Dana
234,Biology,Sam Teal,sam.teal@student.org,Prof. Frank
115,Economics,Hank Purple,hank.purple@student.org,Prof. Jack
427,Environmental Science,Rita White,rita.white@university.edu,Prof. Nick
272,Philosophy,Quincy Magenta,quincy.magenta@university.edu,Prof. Jack
324,Physics,Olivia Magenta,olivia.magenta@university.edu,Prof. Alice
208,Chemistry,Tina Teal,tina.teal@email.com,Prof. Mona
255,Economics,Kelly Magenta,kelly.magenta@student.org,Prof. Sam
505,Economics,Mona Orange,mona.orange@student.org,Prof. Tina
554,Political Science,Alice Teal,alice.teal@email.com,Prof. Tina
123,Anthropology,Ivy Cyan,ivy.cyan@email.com,Prof. Liam
596,Computer Science,Kelly Purple,kelly.purple@student.org,Prof. Frank
476,Anthropology,Rita Violet,rita.violet@email.com,Prof. Grace
251,Architecture,Rita Blue,rita.blue@university.edu,Prof. Grace
269,Chemistry,Dana Purple,dana.purple@university.edu,Prof. Rita
422,Sociology,Olivia Azure,olivia.azure@email.com,Prof. Jack
293,Architecture,Frank Pink,frank.pink@university.edu,Prof. Olivia
426,Music,Kelly Violet,kelly.violet@email.com,Prof. Nick
291,Statistics,Olivia White,olivia.white@student.org,Prof. Sam
484,Sociology,Tina Indigo,tina.indigo@student.org,Prof. Mona
371,Geography,Mona Indigo,mona.indigo@student.org,Prof. Eve
429,Chemistry,Paul Teal,paul.teal@student.org,Prof. Quincy
198,Art,Kelly Orange,kelly.orange@student.org,Prof. Charlie
463,Psychology,Jack Black,jack.black@student.org,Prof. Alice
435,History,Hank Indigo,hank.indigo@email.com,Prof. Nick
554,Art,Liam Yellow,liam.yellow@email.com,Prof. Mona
491,Psychology,Grace Orange,grace.orange@email.com,Prof. Kelly
259,Biology,Kelly Cyan,kelly.cyan@student.org,Prof. Tina
218,Statistics,Quincy Indigo,quincy.indigo@student.org,Prof. Paul
248,Architecture,Rita Black,rita.black@email.com,Prof. Hank
240,English,Rita Orange,rita.orange@university.edu,Prof. Tina
373,Economics,Sam Blue,sam.blue@email.com,Prof. Sam
587,Environmental Science,Frank Davis,frank.davis@student.org,Prof. Bob
358,Engineering,Hank Green,hank.green@university.edu,Prof. Eve
457,Architecture,Eve Indigo,eve.indigo@student.org,Prof. Liam
249,History,Quincy Black,quincy.black@university.edu,Prof. Mona
480,English,Frank Azure,frank.azure@email.com,Prof. Dana
427,Engineering,Paul Orange,paul.orange@university.edu,Prof. Paul
124,Physics,Charlie Black,charlie.black@student.org,Prof. Bob
196,Physics,Charlie Gray,charlie.gray@university.edu,Prof. Sam
254,Political Science,Liam Magenta,liam.magenta@university.edu,Prof. Dana
346,Chemistry,Sam Orange,sam.orange@email.com,Prof. Alice
429,Engineering,Alice Black,alice.black@university.edu,Prof. Hank
362,Music,Hank Black,hank.black@email.com,Prof. Mona
433,Philosophy,Sam White,sam.white@university.edu,Prof. Frank
502,Music,Grace Davis,grace.davis@student.org,Prof. Tina
593,Computer Science,Alice Azure,alice.azure@university.edu,Prof. Nick
171,Psychology,Nick Red,nick.red@student.org,Prof. Kelly
334,Computer Science,Mona Indigo,mona.indigo@student.org,Prof. Paul
355,Engineering,Liam Azure,liam.azure@student.org,Prof. Charlie
323,Chemistry,Kelly Red,kelly.red@university.edu,Prof. Frank
206,Anthropology,Hank Black,hank.black@university.edu,Prof. Frank
142,Computer Science,Ivy Blue,ivy.blue@student.org,Prof. Alice
178,Chemistry,Jack White,jack.white@student.org,Prof. Dana
178,Architecture,Kelly Pink,kelly.pink@email.com,Prof. Sam
110,Environmental Science,Olivia Blue,olivia.blue@university.edu,Prof. Dana
336,English,Paul Magenta,paul.magenta@university.edu,Prof. Rita
190,Engineering,Bob Blue,bob.blue@university.edu,Prof. Sam
474,Architecture,Frank Gray,frank.gray@student.org,Prof. Grace
435,History,Hank Purple,hank.purple@email.com,Prof. Bob
397,Sociology,Frank Brown,frank.brown@email.com,Prof. Quincy
269,Biology,Nick Magenta,nick.magenta@student.org,Prof. Jack
336,Physics,Eve Gray,eve.gray@student.org,Prof. Quincy
453,Chemistry,Grace Black,grace.black@email.com,Prof. Hank
547,Psychology,Frank White,frank.white@university.edu,Prof. Rita
563,Engineering,Alice Davis,alice.davis@student.org,Prof. Olivia
469,Music,Kelly Beige,kelly.beige@university.edu,Prof. Charlie
403,Engineering,Eve Beige,eve.beige@university.edu,Prof. Sam
283,Chemistry,Tina Brown,tina.brown@email.com,Prof. Grace
